,mov1,mov2,mov3,rot1,rot2,rot3,mov1_der,mov2_der,mov3_der,rot1_der,rot2_der,rot3_der,mov1^2,mov2^2,mov3^2,rot1^2,rot2^2,rot3^2,mov1_der^2,mov2_der^2,mov3_der^2,rot1_der^2,rot2_der^2,rot3_der^2
15,-0.000913306956887061,0.00989400992069327,0.00707770980065154,0.000417803472883896,1.89760841047456e-05,6.90409747603988e-05,-0.006416266682105671,-0.00149273781071153,-0.0011642749960530802,-0.00012019255297007498,0.00022467573955180462,-0.0001397893254598132,8.34129597498304e-07,9.789143231077686e-05,5.0093976022238856e-05,1.7455974195384442e-07,3.6009176795037866e-10,4.766656195866024e-09,4.116847813589931e-05,2.228266171527852e-06,1.3555362664343998e-06,1.444624978946428e-08,5.0479187943150343e-08,1.954105551250958e-08
16,0.00118487443564272,0.0201488704754215,0.0038022274436106,0.000905921990455137,7.07953359095683e-07,5.32643102165173e-05,0.002098181392529781,0.01025486055472823,-0.0032754823570409395,0.000488118517571241,-1.8268130745649918e-05,-1.5776664543881498e-05,1.4039274282396544e-06,0.0004059769814353122,1.44569335329456e-05,8.206946527901974e-07,5.011979586548611e-13,2.837086742841389e-09,4.4023651559582106e-06,0.00010516216499692097,1.0728784671286468e-05,2.3825968719594593e-07,3.337246009401598e-10,2.4890314413016756e-10
17,0.00323987154039361,0.0201681623011712,-0.000236278984503022,0.00114819635087134,0.000336796320330248,0.000190624059531954,0.00205499710475089,1.9291825749698926e-05,-0.004038506428113622,0.00024227436041620296,0.0003360883669711523,0.0001373597493154367,1.0496767598252465e-05,0.0004067547706063832,5.582775851777931e-08,1.3183548601542613e-06,1.1343176138799502e-07,3.633753207244194e-08,4.223013100534541e-06,3.721745407567465e-10,1.6309534169915043e-05,5.8696865715080215e-08,1.1295539041333595e-07,1.886770073199961e-08
18,0.00114590222984456,0.0110208380169479,0.000137961176768968,0.000537325090280208,5.30982632103323e-05,0.00026212644607532,-0.0020939693105490502,-0.0091473242842233,0.00037424016127199,-0.000610871260591132,-0.0002836980571199157,7.150238654336604e-05,1.3130919203627345e-06,0.00012145887059580411,1.9033286295478438e-08,2.8871825264463365e-07,2.8194255559537287e-09,6.871027373207765e-08,4.384707473521265e-06,8.36735415607413e-05,1.4005569830888508e-07,3.731636970161987e-07,8.048458761361496e-08,5.112591281396933e-09
19,0.00937888045499532,0.0200904340095864,0.00509259038642208,0.000304446187167611,-0.000181666224011419,0.000310708238905772,0.008232978225150761,0.009069595992638499,0.004954629209653112,-0.00023287890311259697,-0.00023476448722175132,4.858179283045197e-05,8.796339858909322e-05,0.0004036255386935458,2.593447684387859e-05,9.268748088089602e-08,3.300261694656707e-08,9.653960972392628e-08,6.778193045580658e-05,8.225757146968431e-05,2.4548350605147822e-05,5.4232583514926326e-08,5.511436446049184e-08,2.360190594620954e-09
20,0.00702922341947916,0.0151602321451268,0.00811402353941245,0.000834380614960504,-0.000164483106073825,0.000142902846199153,-0.00234965703551616,-0.004930201864459598,0.00302143315299037,0.000529934427792893,1.7183117937594005e-05,-0.000167805392706619,4.94099818809543e-05,0.00022983263869413595,6.583737799813934e-05,6.961910106218688e-07,2.7054692183693167e-08,2.0421223451818776e-08,5.5208881845505895e-06,2.4306890424320896e-05,9.129058297989329e-06,2.8083049776018095e-07,2.9525954205726486e-10,2.815864982142262e-08
21,0.00402069001626662,0.0118019941445157,0.00465644344631223,0.00110668657099223,-8.54746218007149e-05,-3.24273878734478e-06,-0.0030085334032125396,-0.003358238000611101,-0.0034575800931002203,0.00027230595603172604,7.900848427311011e-05,-0.00014614558498649778,1.6165948206906075e-05,0.00013928706578718287,2.1682465568704116e-05,1.2247551664145402e-06,7.3059109719752465e-09,1.0515354842950295e-11,9.051273238245625e-06,1.1277762468748445e-05,1.1954860100202927e-05,7.415053369035231e-08,6.2423405871342875e-09,2.1358532011045643e-08
22,0.000477718864935035,0.00366629181950646,0.00657914490228919,0.000885851684174548,9.62451201157398e-05,0.000498944721385383,-0.0035429711513315855,-0.00813570232500924,0.00192270145597696,-0.00022083488681768205,0.0001817197419164547,0.0005021874601727278,2.2821531391481822e-07,1.344169570577999e-05,4.3285147645317836e-05,7.84733206354883e-07,9.26312314609318e-09,2.4894583499833753e-07,1.255264457916786e-05,6.618965232116075e-05,3.6967808888159215e-06,4.8768047235778446e-08,3.3022064602182903e-08,2.5219224515473505e-07
23,0.00454231420329028,0.0057563207175102,0.00912752892263772,0.000121716523513135,-9.03541514312879e-05,0.000101353423947703,0.004064595338355245,0.0020900288980037402,0.002548384020348531,-0.000764135160661413,-0.0001865992715470277,-0.00039759129743768004,2.063261832141261e-05,3.313522820283715e-05,8.33117842335881e-05,1.4814912096123545e-08,8.163872680868105e-09,1.0272516545922815e-08,1.6520935264579186e-05,4.368220794490729e-06,6.494261115167742e-06,5.839025437590434e-07,3.481928814188138e-08,1.5807883979817777e-07
24,0.00759958924017848,-0.00038531274370815,0.00471077305427948,0.00235685049289953,8.75617415781708e-05,-0.000165785121861913,0.0030572750368882,-0.0061416334612183505,-0.004416755868358241,0.0022351339693863948,0.0001779158930094587,-0.000267138545809616,5.7753756619436525e-05,1.4846591046390247e-07,2.219138276892562e-05,5.554744245880757e-06,7.667058588202365e-09,2.7484706630769345e-08,9.346930651179744e-06,3.7719661571956894e-05,1.950773240067696e-05,4.995823861104981e-06,3.165406498535316e-08,7.136300265727632e-08
25,0.00521596046629466,0.00650167215792518,0.00826064867666373,0.000198089830294403,-0.000118756324884677,0.000111347460862877,-0.0023836287738838195,0.00688698490163333,0.0035498756223842493,-0.002158760662605127,-0.0002063180664628478,0.00027713258272479,2.7206243585948812e-05,4.2271740849139464e-05,6.823831655926622e-05,3.9239580866065385e-08,1.4103064700114953e-08,1.2398257040609925e-08,5.681686131686881e-06,4.743056103532545e-05,1.260161693439796e-05,4.660247598411327e-06,4.256714454896808e-08,7.680246840771258e-08
26,0.00439147241567373,0.00714988355125893,0.00819347980384088,9.13956197010777e-05,-6.11726683224484e-05,0.000146128942938585,-0.0008244880506209301,0.0006482113933337502,-6.716887282284985e-05,-0.00010669421059332531,5.75836565622286e-05,3.4781482075708e-05,1.9285029977623268e-05,5.112083479656301e-05,6.713311129594838e-05,8.353159300544022e-09,3.7420953496882814e-09,2.1353667964348228e-08,6.797805456167015e-07,4.201780104476818e-07,4.511657476292177e-09,1.138365457413285e-08,3.3158775030766925e-09,1.2097514953827967e-09
27,0.00724750689284199,-0.00117287936156457,0.00931870917756603,0.000796405722192136,-0.000219563094497722,-0.000116145024182332,0.00285603447716826,-0.0083227629128235,0.00112522937372515,0.0007050101024910582,-0.0001583904261752736,-0.00026227396712091703,5.252635616179216e-05,1.3756459967841136e-06,8.683834073605334e-05,6.342620743403777e-07,4.82079524654156e-08,1.3489666642314487e-08,8.156932934773777e-06,6.926838250307032e-05,1.2661411434938932e-06,4.970392446144524e-07,2.5087527103984796e-08,6.878763382934387e-08
28,0.00576942840180227,0.00391299807039991,0.00486492973223375,0.000420297810970963,7.11442617896545e-05,7.60050719836208e-05,-0.00147807849103972,0.00508587743196448,-0.0044537794453322795,-0.000376107911221173,0.0002907073562873765,0.0001921500961659528,3.32863040835227e-05,1.5311553898953416e-05,2.3667541299571944e-05,1.7665024990698333e-07,5.061505985594893e-09,5.7767709672353784e-09,2.1847160256742556e-06,2.586614925296561e-05,1.9836151347664308e-05,1.4145716088315373e-07,8.451076699959567e-08,3.69216594565849e-08
29,0.00455185010784104,-0.00110438956604679,0.00778505789816388,0.000233005432122719,-0.00016387459118765,0.00029441812796128,-0.00121757829396123,-0.0050173876364467,0.00292012816593013,-0.000187292378848244,-0.0002350188529773045,0.00021841305597765918,2.071933940425249e-05,1.2196763135930172e-06,6.0607126477763807e-05,5.4291531398695014e-08,2.6854881636919413e-08,8.668203407222463e-08,1.4824969019255392e-06,2.51741786943682e-05,8.527148505458464e-06,3.5078435174634154e-08,5.5233861254767865e-08,4.770426302150008e-08
30,0.00579204458586885,3.72897045646027e-05,0.00873025936063716,0.000236490111975315,0.000641577803135129,0.000693661156786492,0.0012401944780278092,0.0011416792706113927,0.0009452014624732798,3.4846798525959817e-06,0.000805452394322779,0.00039924302882521205,3.354778048469265e-05,1.3905220665153515e-09,7.621742850399275e-05,5.592757306209702e-08,4.116220774756983e-07,4.811658004343742e-07,1.5380823433306702e-06,1.3034315569437618e-06,8.93405804661627e-07,1.2142993675088353e-11,6.487535595202974e-07,1.593949960655291e-07
31,0.00378661703489969,-0.00258540543493856,0.0088764715183602,0.00131928674561845,-0.000466089961656499,0.000528246874639531,-0.00200542755096916,-0.0026226951395031625,0.00014621215772304096,0.001082796633643135,-0.001107667764791628,-0.00016541428214696108,1.433846856899252e-05,6.684321263009844e-06,7.879174661625985e-05,1.740517517164521e-06,2.172398523569567e-07,2.790447605664323e-07,4.021739662186162e-06,6.878529794773513e-06,2.1377995066027406e-08,1.1724485498289054e-06,1.2269278771584812e-06,2.7361884738194448e-08
32,0.0052301555793288,-0.00020034386782966,0.00929356207324457,8.17383013779466e-05,-0.000142986294758718,2.41081489350947e-05,0.0014435385444291106,0.0023850615671088997,0.0004170905548843695,-0.0012375484442405035,0.00032310366689778096,-0.0005041387257044362,2.735452738398418e-05,4.013766537694828e-08,8.637029600924991e-05,6.681149912152027e-09,2.044508048882699e-08,5.812028450767076e-10,2.083803529252515e-06,5.688518678899961e-06,1.7396453097375127e-07,1.5315261518420907e-06,1.043959795627922e-07,2.541558547548928e-07
33,0.0100485124268193,-0.00459778942454416,0.00857637702295242,0.00150632413653255,0.000334690475698775,-0.000678672226251222,0.004818356847490499,-0.0043974455567145,-0.0007171850502921493,0.0014245858351546036,0.00047767677045749296,-0.0007027803751863168,0.00010097260199194189,2.1139667592450117e-05,7.355424283982623e-05,2.2690124043005327e-06,1.1201771452347229e-07,4.605959906847899e-07,2.321656270975858e-05,1.9337527424268096e-05,5.143543963625527e-07,2.0294448017231393e-06,2.2817509703470042e-07,4.939002557470202e-07
34,0.00234665431655608,-0.00421712361808669,0.00612968743376918,-7.74486325141381e-05,-0.000172131094080078,-6.37047216520744e-06,-0.007701858110263219,0.0003806658064574699,-0.0024466895891832405,-0.001583772769046688,-0.000506821569778853,0.0006723017540860146,5.5067864814112836e-06,1.7784131610224574e-05,3.75730680357078e-05,5.99829067831001e-09,2.9629113549204662e-08,4.058291560768277e-11,5.931861835062733e-05,1.4490645620591593e-07,5.9862899458176545e-06,2.508336183973814e-06,2.568681035931007e-07,4.5198964854713204e-07
35,0.00841541736605993,-0.0121050128773783,0.0106423834268738,0.000643525352583262,0.00025040404530575,0.00039780331049232,0.00606876304950385,-0.007887889259291611,0.00451269599310462,0.0007209739850974001,0.000422535139385828,0.00040417378265752746,7.081924944498306e-05,0.0001465313367614945,0.00011326032500459813,4.1412487941741166e-07,6.270218590548411e-08,1.5824747383864917e-07,3.682988495102327e-05,6.221879696684796e-05,2.036442512618249e-05,5.198034871872261e-07,1.785359440158011e-07,1.6335644658769425e-07
36,0.00620286785240726,-0.000409287211029441,0.0059762997806194,-0.000305019458592205,0.000450509608240595,-0.000914659079094478,-0.00221254951365267,0.011695725666348859,-0.0046660836462544,-0.000948544811175467,0.00020010556293484502,-0.001312462389586798,3.847556959442746e-05,1.6751602111225815e-07,3.5716159067831486e-05,9.303687011988188e-08,2.029589071170944e-07,8.366012309699586e-07,4.8953753503646675e-06,0.00013678999886249145,2.177233659384276e-05,8.997372588079023e-07,4.004223631747122e-08,1.722557524079888e-06
37,0.0070917968541551,0.00757353185649243,0.00258313551871205,-0.00110515840628883,0.001070807934546,-0.000530274323257852,0.0008889290017478398,0.00798281906752187,-0.0033931642619073497,-0.000800138947696625,0.000620298326305405,0.000384384755836626,5.0293582620604174e-05,5.735838478130567e-05,6.672589108031772e-06,1.2213751029908667e-06,1.1466296326866706e-06,2.811908579065729e-07,7.90194770148411e-07,6.372540026479074e-05,1.1513563708285249e-05,6.402223356210624e-07,3.8477001361728677e-07,1.477516405195826e-07
38,0.00501998342936794,-0.00455797505542747,0.0052462177366565,0.000669371394434729,0.000262091496000493,-4.97081994180081e-05,-0.00207181342478716,-0.0121315069119199,0.0026630822179444496,0.001774529800723559,-0.0008087164385455071,0.00048056612383984385,2.5200233631128704e-05,2.0775136605899044e-05,2.7522800540409247e-05,4.4805806368749357e-07,6.869195227577645e-08,2.4709050893804607e-09,4.2924108671283e-06,0.0001471734599539603,7.092006899531929e-06,3.1489560136559942e-06,6.54022277973729e-07,2.3094379938245212e-07
39,0.0043387628108396,-0.00166853258232562,0.00333762120805237,0.000244796680475173,0.00111090830656714,0.000154844091894667,-0.0006812206185283403,0.0028894424731018497,-0.00190859652860413,-0.000424574713959556,0.0008488168105666471,0.0002045522913126751,1.8824862728724745e-05,2.7840009782822016e-06,1.1139715328440961e-05,5.992541477166394e-08,1.2341172655998707e-06,2.3976692794684076e-08,4.640615311081345e-07,8.348877805364933e-06,3.6427407089997354e-06,1.802636877338388e-07,7.204899779005352e-07,4.184163988126549e-08
40,0.0045936011701669,-0.00410969170746244,0.00219012964736781,0.000787936274246884,-0.000533760424104242,0.000403805802287211,0.00025483835932729997,-0.0024411591251368198,-0.00114749156068456,0.000543139593771711,-0.001644668730671382,0.00024896171039254396,2.1101171710558712e-05,1.6889565930385542e-05,4.796667872279447e-06,6.208435722740608e-07,2.8490019033994033e-07,1.6305912596081812e-07,6.494258938463006e-08,5.9592578742387635e-06,1.3167368818422873e-06,2.9500061832249927e-07,2.704935233648215e-06,6.198193324158093e-08
41,0.00575910958896599,-0.00156451315119487,0.0025203636865092,5.24080645282573e-05,-0.000100141975297558,5.35196223536583e-05,0.00116550841879909,0.0025451785562675697,0.0003302340391413902,-0.0007355282097186267,0.00043361844880668407,-0.00035028617993355265,3.3167343257720014e-05,2.447701400261702e-06,6.352233112274245e-06,2.746605227597981e-09,1.0028415216496715e-08,2.864349976878201e-09,1.3584098742915551e-06,6.477933883284271e-06,1.0905452060763724e-07,5.410017472918882e-07,1.880249591455149e-07,1.2270040785244123e-07
42,0.00607038529167096,-0.000614763730731137,0.00496857030452274,-0.000191390303824978,-0.000171149655408781,0.000224785026796354,0.00031127570270497035,0.000949749420463733,0.0024482066180135397,-0.0002437983683532353,-7.100768011122302e-05,0.0001712654044426957,3.684957758933513e-05,3.779344446224659e-07,2.468669087098519e-05,3.663024839821739e-08,2.9292204546544483e-08,5.052830827183759e-08,9.689256309447309e-08,9.020239616711967e-07,5.993715644485294e-06,5.94376444116998e-08,5.042090634777776e-09,2.9331838758920132e-08
43,0.00641756017540175,-0.00335279116156607,0.00345611699213393,0.00125973009259791,0.000264343856199975,0.0006561985186309,0.0003471748837307895,-0.002738027430834933,-0.0015124533123888097,0.001451120396422888,0.000435493511608756,0.00043141349183454603,4.1185078604902534e-05,1.1241208573075557e-05,1.1944744663316884e-05,1.5869199061967389e-06,6.987767431067307e-08,4.3059649585338765e-07,1.2053039989348722e-07,7.496794212004543e-06,2.287515022155882e-06,2.1057504049145193e-06,1.896545986533257e-07,1.861176009368759e-07
44,0.00894789397113638,0.00015808330115383,0.000836751151294664,0.000170190542000975,-0.000247409716655924,0.000203510287909176,0.00253033379573463,0.0035108744627199,-0.002619365840839266,-0.0010895395505969348,-0.000511753572855899,-0.00045268823072172403,8.006480651869877e-05,2.4990330103692513e-08,7.001524891929457e-07,2.8964820586585633e-08,6.121156789576459e-08,4.1416437284875704e-08,6.402589117836821e-06,1.2326239492978746e-05,6.861077408155595e-06,1.1870964323149707e-06,2.618917193307779e-07,2.0492663423396486e-07
45,0.00739570313485572,0.000733834424114975,0.00203231609163887,0.000685566885242737,-0.000185916664498151,0.000121997583198582,-0.0015521908362806595,0.000575751122961145,0.0011955649403442058,0.0005153763432417621,6.149305215777298e-05,-8.1512704710594e-05,5.469642485891473e-05,5.38512962016157e-07,4.130308696334291e-06,4.700019541414282e-07,3.456500613811804e-08,1.4883410306294937e-08,2.409296392233653e-06,3.3148935559101946e-07,1.4293755265802444e-06,2.6561277517325055e-07,3.781395463678587e-09,6.644321029236493e-09
46,-5.46931822652216e-05,0.00819662653730678,-0.00292164260311805,-0.000205887600477737,-0.00188584060017051,0.000770822998590744,-0.007450396317120942,0.007462792113191804,-0.00495395869475692,-0.0008914544857204741,-0.001699923935672359,0.000648825415392162,2.9913441862967504e-09,6.718468659208172e-05,8.535995500354416e-06,4.238970403048025e-08,3.5563947692514696e-06,5.941680951564261e-07,5.55084052821693e-05,5.569326612471779e-05,2.4541706749357687e-05,7.94691100111155e-07,2.889741387071802e-06,4.209744196588115e-07
47,0.00166982406110194,0.00140161581651818,0.00175227916035917,0.000156008858035031,2.09115533559436e-05,0.000247961406286935,0.0017245172433671616,-0.0067950107207886,0.00467392176347722,0.000361896458512768,0.0019067521535264535,-0.000522861592303809,2.7883123950349755e-06,1.9645268971139247e-06,3.070482255829038e-06,2.433876378539446e-08,4.3729306375847604e-10,6.148485900779447e-08,2.973959722670674e-06,4.6172170695632004e-05,2.1845544651106007e-05,1.3096904668408363e-07,3.6357037749777684e-06,2.7338424470647457e-07
48,0.00497010389919877,-0.00294287277601502,-0.00149131277407429,0.00061745702363149,-0.000180877890579269,0.000263300257419946,0.0033002798380968304,-0.0043444885925332,-0.00324359193443346,0.00046144816559645895,-0.00020178944393521258,1.5338851133010962e-05,2.470193276883082e-05,8.660500175810351e-06,2.2240137901171545e-06,3.812531760318584e-07,3.271681130040601e-08,6.932702555740982e-08,1.0891847009748441e-05,1.8874581130651107e-05,1.0520888637121795e-05,2.1293440953233701e-07,4.0718979683682305e-08,2.3528035408067164e-10
49,0.00340472625667361,0.00161740564096907,-0.0033927807186934,9.48565409318848e-05,-6.70284074978158e-05,8.79382696701578e-05,-0.00156537764252516,0.0045602784169840906,-0.0019014679446191101,-0.0005226004826996051,0.00011384948308145319,-0.00017536198774978817,1.1592160882882695e-05,2.6160010074385682e-06,1.1510961005137704e-05,8.997763357562337e-09,4.492807411693249e-09,7.733139272581395e-09,2.4504071637176276e-06,2.0796139240410924e-05,3.6155803444140234e-06,2.731112645178603e-07,1.2961704797914096e-08,3.0751826747556856e-08
50,0.00345497157753002,-0.00145114521948474,-0.00349048424713542,0.00021469901748475,8.76741338324809e-05,0.000111810725787806,5.0245320856409995e-05,-0.0030685508604538104,-9.770352844201994e-05,0.0001198424765528652,0.00015470254133029672,2.38724561176482e-05,1.1936828601540275e-05,2.1058224480334145e-06,1.218348027950052e-05,4.609566810891699e-08,7.686753743275772e-09,1.2501638401195945e-08,2.524592267963589e-09,9.41600438319182e-06,9.5459794700206e-09,1.4362219186324044e-08,2.3932876294052166e-08,5.698941610890389e-10
51,-0.00222421816700741,0.00781598416565225,-0.00411882796464188,0.000228727869854137,-6.83087802825396e-05,0.000381820827082634,-0.00567918974453743,0.00926712938513699,-0.0006283437175064596,1.4028852369387008e-05,-0.0001559829141150205,0.000270010101294828,4.947146454445803e-06,6.10896084777267e-05,1.696474380231597e-05,5.2316438448011036e-08,4.666089463688271e-09,1.457871439940667e-07,3.225319615445912e-05,8.58796870408695e-05,3.948158273298375e-07,1.968086988020555e-10,2.4330669495813864e-08,7.290545480124327e-08
52,0.00512900618518761,0.00150762358199252,-0.00134221966251152,-0.000232438514068417,0.000133800683480728,0.00204671257896659,0.00735322435219502,-0.006308360583659731,0.0027766083021303596,-0.000461166383922554,0.0002021094637632676,0.001664891751883956,2.6306704447692763e-05,2.2729288649799565e-06,1.8015536224325386e-06,5.402766282233369e-08,1.7902622899909955e-08,4.18903238090007e-06,5.406990837371387e-05,3.979541325347174e-05,7.709553663459238e-06,2.1267443366020448e-07,4.084823534267558e-08,2.7718645454912284e-06
